Lottery Name,Draw Number,Draw Date,Draw Time,Red Balls,Blue Balls,Sales Volume,Prize Pool,一等奖 中奖条件,一等奖 中奖注数,一等奖 每注奖金(元),二等奖 中奖条件,二等奖 中奖注数,二等奖 每注奖金(元),三等奖 中奖条件,三等奖 中奖注数,三等奖 每注奖金(元),四等奖 中奖条件,四等奖 中奖注数,四等奖 每注奖金(元),五等奖 中奖条件,五等奖 中奖注数,五等奖 每注奖金(元),六等奖 中奖条件,六等奖 中奖注数,六等奖 每注奖金(元),七等奖 中奖条件,七等奖 中奖注数,七等奖 每注奖金(元),八等奖 中奖条件,八等奖 中奖注数,八等奖 每注奖金(元),九等奖 中奖条件,九等奖 中奖注数,九等奖 每注奖金(元),一等奖追加 中奖注数,一等奖追加 每注奖金(元),二等奖追加 中奖注数,二等奖追加 每注奖金(元)
大乐透,17001,开奖日期：2017-01-02,每周一、三、六21:15开奖,"7,9,20,31,33","8,10",1.87 亿,32.15 亿,5+2,8,6898280,5+1,89,81529,5+0,836,3279,4+2,35310,200,4+1,655973,10,3+2,5909017,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",9,9,0,0,0,48917
大乐透,17002,开奖日期：2017-01-04,每周一、三、六21:15开奖,"7,12,14,31,34","9,11",1.93 亿,32.52 亿,5+2,1,10000000,5+1,112,94533,5+0,403,9377,4+2,18973,200,4+1,398509,10,3+2,4428947,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",7,7,0,0,0,56719
大乐透,17003,开奖日期：2017-01-07,每周一、三、六21:15开奖,"3,5,6,13,22","9,12",2.06 亿,32.71 亿,5+2,2,10000000,5+1,46,211393,5+0,606,5804,4+2,26049,200,4+1,589690,10,3+2,5839843,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",5,5,1,6000000,1,126835
大乐透,17004,开奖日期：2017-01-09,每周一、三、六21:15开奖,"5,8,11,28,31","6,7",1.87 亿,32.69 亿,5+2,4,8648787,5+1,97,73849,5+0,892,2812,4+2,35867,200,4+1,689457,10,3+2,6171038,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",31,31,0,0,0,44309
大乐透,17005,开奖日期：2017-01-11,每周一、三、六21:15开奖,"5,9,20,26,35","2,11",1.88 亿,33.13 亿,5+2,0,0,5+1,72,124767,5+0,504,6715,4+2,24362,200,4+1,433556,10,3+2,4456022,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",35,35,0,0,0,74860
大乐透,17006,开奖日期：2017-01-14,每周一、三、六21:15开奖,"4,6,23,32,33","5,6",2.07 亿,32.69 亿,5+2,13,6247111,5+1,127,63619,5+0,785,3738,4+2,40270,200,4+1,788955,10,3+2,6762645,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",32,32,0,0,0,38171
大乐透,17007,开奖日期：2017-01-16,每周一、三、六21:15开奖,"8,11,17,25,27","2,4",1.86 亿,32.83 亿,5+2,3,10000000,5+1,54,163945,5+0,514,6572,4+2,23581,200,4+1,441291,10,3+2,4263875,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",11,11,0,0,0,98367
大乐透,17008,开奖日期：2017-01-18,每周一、三、六21:15开奖,"3,4,9,25,32","2,4",1.84 亿,33.00 亿,5+2,2,10000000,5+1,48,183841,5+0,364,9728,4+2,16406,200,4+1,348695,10,3+2,3594058,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",25,25,2,6000000,2,110304
大乐透,17009,开奖日期：2017-01-21,每周一、三、六21:15开奖,"5,6,8,12,22","3,4",2.04 亿,33.35 亿,5+2,1,10000000,5+1,76,123464,5+0,703,4685,4+2,28166,200,4+1,565751,10,3+2,5317575,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",8,8,0,0,0,74078
大乐透,17010,开奖日期：2017-01-23,每周一、三、六21:15开奖,"4,10,13,18,35","1,2",1.85 亿,33.06 亿,5+2,7,6781359,5+1,42,225866,5+0,672,4607,4+2,22561,200,4+1,457615,10,3+2,4615239,5,4,0,0,3+1/2+2,0,0,"3/
                                    1+2/
                                    2+1/
                                    2",35,35,6,4068815,6,135519
