Lottery Name,Draw Number,Draw Date,Draw Time,Red Balls,Blue Ball,Sales Volume,Prize Pool,一等奖 中奖条件,一等奖 中奖注数,一等奖 每注奖金(元),二等奖 中奖条件,二等奖 中奖注数,二等奖 每注奖金(元),三等奖 中奖条件,三等奖 中奖注数,三等奖 每注奖金(元),四等奖 中奖条件,四等奖 中奖注数,四等奖 每注奖金(元),五等奖 中奖条件,五等奖 中奖注数,五等奖 每注奖金(元),六等奖 中奖条件,六等奖 中奖注数,六等奖 每注奖金(元)
双色球,2019001,开奖日期：2019-01-01,每周二、四、日21:15开奖,"6,10,13,15,32,33",15,3.41 亿,12.83 亿,6+1,14,6657038,6+0,147,197266,5+1,822,3000,5+0/4+1,47264,200,4+0/3+1,1059312,10,2+1/1+1/0+1,5761518,5
双色球,2019002,开奖日期：2019-01-03,每周二、四、日21:15开奖,"4,5,6,8,9,18",11,3.45 亿,12.95 亿,6+1,9,7273230,6+0,129,198246,5+1,1352,3000,5+0/4+1,74631,200,4+0/3+1,1506728,10,2+1/1+1/0+1,6555174,5
双色球,2019003,开奖日期：2019-01-06,每周二、四、日21:15开奖,"13,17,20,21,22,27",1,3.74 亿,13.33 亿,6+1,5,9635283,6+0,129,224577,5+1,920,3000,5+0/4+1,59266,200,4+0/3+1,1278481,10,2+1/1+1/0+1,7969323,5
双色球,2019004,开奖日期：2019-01-08,每周二、四、日21:15开奖,"8,12,16,19,26,32",3,3.38 亿,13.47 亿,6+1,8,7428584,6+0,222,109395,5+1,1308,3000,5+0/4+1,69480,200,4+0/3+1,1385574,10,2+1/1+1/0+1,7368055,5
双色球,2019005,开奖日期：2019-01-10,每周二、四、日21:15开奖,"21,22,26,28,31,32",7,3.43 亿,13.26 亿,6+1,11,6133650,6+0,68,229230,5+1,1308,3000,5+0/4+1,61547,200,4+0/3+1,1102950,10,2+1/1+1/0+1,15727044,5
双色球,2019006,开奖日期：2019-01-13,每周二、四、日21:15开奖,"1,5,10,19,26,28",12,3.76 亿,12.11 亿,6+1,32,5514887,6+0,96,214536,5+1,1820,3000,5+0/4+1,83388,200,4+0/3+1,1500047,10,2+1/1+1/0+1,12926873,5
双色球,2019007,开奖日期：2019-01-15,每周二、四、日21:15开奖,"6,10,14,15,19,23",15,3.41 亿,12.23 亿,6+1,9,7306482,6+0,198,131050,5+1,1318,3000,5+0/4+1,66723,200,4+0/3+1,1323262,10,2+1/1+1/0+1,6508642,5
双色球,2019008,开奖日期：2019-01-17,每周二、四、日21:15开奖,"2,6,9,13,28,32",12,3.42 亿,12.55 亿,6+1,4,9716477,6+0,86,274213,5+1,1085,3000,5+0/4+1,60425,200,4+0/3+1,1166000,10,2+1/1+1/0+1,9298962,5
双色球,2019009,开奖日期：2019-01-20,每周二、四、日21:15开奖,"1,7,10,22,31,32",15,3.77 亿,12.68 亿,6+1,12,7191309,6+0,122,269423,5+1,687,3000,5+0/4+1,46022,200,4+0/3+1,979441,10,2+1/1+1/0+1,6425913,5
双色球,2019010,开奖日期：2019-01-22,每周二、四、日21:15开奖,"2,4,5,8,11,30",2,3.37 亿,12.24 亿,6+1,15,5753329,6+0,178,79353,5+1,3452,3000,5+0/4+1,139972,200,4+0/3+1,2193164,10,2+1/1+1/0+1,9647094,5
