Lottery Name,Draw Number,Draw Date,Draw Time,Red Balls,Blue Ball,Sales Volume,Prize Pool,一等奖 中奖条件,一等奖 中奖注数,一等奖 每注奖金(元),二等奖 中奖条件,二等奖 中奖注数,二等奖 每注奖金(元),三等奖 中奖条件,三等奖 中奖注数,三等奖 每注奖金(元),四等奖 中奖条件,四等奖 中奖注数,四等奖 每注奖金(元),五等奖 中奖条件,五等奖 中奖注数,五等奖 每注奖金(元),六等奖 中奖条件,六等奖 中奖注数,六等奖 每注奖金(元)
双色球,2020001,开奖日期：2020-01-02,每周二、四、日21:15开奖,"2,15,23,26,29,30",2,3.88 亿,9.39 亿,6+1,4,10000000,6+0,113,275836,5+1,1002,3000,5+0/4+1,57520,200,4+0/3+1,1191091,10,2+1/1+1/0+1,7834739,5
双色球,2020002,开奖日期：2020-01-05,每周二、四、日21:15开奖,"4,9,14,15,16,29",11,4.11 亿,9.11 亿,6+1,16,6188650,6+0,194,122541,5+1,2193,3000,5+0/4+1,102658,200,4+0/3+1,1708975,10,2+1/1+1/0+1,12398437,5
双色球,2020003,开奖日期：2020-01-07,每周二、四、日21:15开奖,"9,17,26,29,30,32",3,3.69 亿,8.86 亿,6+1,16,6237758,6+0,134,184740,5+1,1708,3000,5+0/4+1,73097,200,4+0/3+1,1342832,10,2+1/1+1/0+1,9719687,5
双色球,2020004,开奖日期：2020-01-09,每周二、四、日21:15开奖,"2,15,17,27,32,33",3,3.71 亿,9.07 亿,6+1,7,7900679,6+0,189,134290,5+1,2010,3000,5+0/4+1,81474,200,4+0/3+1,1347170,10,2+1/1+1/0+1,8876908,5
双色球,2020005,开奖日期：2020-01-12,每周二、四、日21:15开奖,"11,16,17,22,26,32",4,4.01 亿,9.20 亿,6+1,8,7446888,6+0,224,109236,5+1,1925,3000,5+0/4+1,83358,200,4+0/3+1,1406473,10,2+1/1+1/0+1,12385588,5
双色球,2020006,开奖日期：2020-01-14,每周二、四、日21:15开奖,"3,4,5,10,16,32",9,3.62 亿,8.61 亿,6+1,20,5735328,6+0,363,50642,5+1,2293,3000,5+0/4+1,91146,200,4+0/3+1,1388625,10,2+1/1+1/0+1,12940873,5
双色球,2020007,开奖日期：2020-01-16,每周二、四、日21:15开奖,"5,12,17,20,25,31",10,3.58 亿,7.10 亿,6+1,38,5371408,6+0,269,65583,5+1,2413,3000,5+0/4+1,101233,200,4+0/3+1,1615970,10,2+1/1+1/0+1,12244954,5
双色球,2020008,开奖日期：2020-01-19,每周二、四、日21:15开奖,"1,4,6,10,11,28",16,3.95 亿,6.81 亿,6+1,17,6202629,6+0,262,97541,5+1,1890,3000,5+0/4+1,95019,200,4+0/3+1,1668826,10,2+1/1+1/0+1,9997594,5
双色球,2020009,开奖日期：2020-01-21,每周二、四、日21:15开奖,"3,6,8,14,19,26",12,4.06 亿,6.45 亿,6+1,16,6003258,6+0,253,79308,5+1,3295,3000,5+0/4+1,130201,200,4+0/3+1,2055820,10,2+1/1+1/0+1,12413050,5
双色球,2020010,开奖日期：2020-03-12,每周二、四、日21:15开奖,"11,14,22,27,31,32",9,1.43 亿,6.54 亿,6+1,2,8485717,6+0,42,207483,5+1,563,3000,5+0/4+1,27557,200,4+0/3+1,498088,10,2+1/1+1/0+1,4559549,5
双色球,2020011,开奖日期：2020-03-15,每周二、四、日21:15开奖,"4,5,7,17,18,29",1,1.76 亿,6.38 亿,6+1,8,6079680,6+0,67,161146,5+1,971,3000,5+0/4+1,48228,200,4+0/3+1,856470,10,2+1/1+1/0+1,4418406,5
双色球,2020012,开奖日期：2020-03-17,每周二、四、日21:15开奖,"4,13,14,23,26,31",9,1.99 亿,6.53 亿,6+1,3,8598462,6+0,112,120484,5+1,690,3000,5+0/4+1,36935,200,4+0/3+1,677479,10,2+1/1+1/0+1,5411415,5
双色球,2020013,开奖日期：2020-03-19,每周二、四、日21:15开奖,"2,8,10,20,21,30",14,2.16 亿,6.60 亿,6+1,4,7500138,6+0,184,67938,5+1,1393,3000,5+0/4+1,65776,200,4+0/3+1,1048801,10,2+1/1+1/0+1,5558473,5
双色球,2020014,开奖日期：2020-03-22,每周二、四、日21:15开奖,"2,7,8,10,12,16",7,2.62 亿,6.62 亿,6+1,5,6947355,6+0,66,184408,5+1,1406,3000,5+0/4+1,67772,200,4+0/3+1,1147920,10,2+1/1+1/0+1,10082352,5
双色球,2020015,开奖日期：2020-03-24,每周二、四、日21:15开奖,"8,9,22,24,30,33",1,2.56 亿,7.13 亿,6+1,1,10000000,6+0,60,337347,5+1,645,3000,5+0/4+1,36291,200,4+0/3+1,818351,10,2+1/1+1/0+1,5375991,5
双色球,2020016,开奖日期：2020-03-26,每周二、四、日21:15开奖,"5,6,8,17,24,27",7,2.61 亿,6.85 亿,6+1,12,5979822,6+0,89,165138,5+1,1553,3000,5+0/4+1,66763,200,4+0/3+1,1186152,10,2+1/1+1/0+1,7831862,5
双色球,2020017,开奖日期：2020-03-29,每周二、四、日21:15开奖,"2,4,7,15,20,27",4,2.96 亿,6.51 亿,6+1,15,5992154,6+0,127,146479,5+1,1420,3000,5+0/4+1,66629,200,4+0/3+1,1212627,10,2+1/1+1/0+1,8155131,5
双色球,2020018,开奖日期：2020-03-31,每周二、四、日21:15开奖,"5,7,8,11,17,22",13,2.87 亿,6.40 亿,6+1,8,6340865,6+0,188,71322,5+1,1495,3000,5+0/4+1,73756,200,4+0/3+1,1291575,10,2+1/1+1/0+1,10987748,5
双色球,2020019,开奖日期：2020-04-02,每周二、四、日21:15开奖,"15,19,27,28,30,33",3,2.94 亿,6.52 亿,6+1,7,7437091,6+0,60,355409,5+1,742,3000,5+0/4+1,42028,200,4+0/3+1,875131,10,2+1/1+1/0+1,7867970,5
双色球,2020020,开奖日期：2020-04-05,每周二、四、日21:15开奖,"1,6,9,13,15,22",14,3.11 亿,6.86 亿,6+1,4,9871526,6+0,91,267666,5+1,762,3000,5+0/4+1,48639,200,4+0/3+1,1054084,10,2+1/1+1/0+1,6457880,5
双色球,2020021,开奖日期：2020-04-07,每周二、四、日21:15开奖,"2,6,14,16,27,31",7,2.97 亿,6.96 亿,6+1,5,7581452,6+0,116,139086,5+1,1546,3000,5+0/4+1,70738,200,4+0/3+1,1184858,10,2+1/1+1/0+1,10038171,5
双色球,2020022,开奖日期：2020-04-09,每周二、四、日21:15开奖,"2,10,20,22,25,30",2,3.11 亿,6.95 亿,6+1,8,6761570,6+0,97,181605,5+1,2094,3000,5+0/4+1,72617,200,4+0/3+1,1273655,10,2+1/1+1/0+1,9717835,5
双色球,2020023,开奖日期：2020-04-12,每周二、四、日21:15开奖,"4,5,20,21,30,33",8,3.40 亿,7.03 亿,6+1,6,7277843,6+0,107,159661,5+1,1196,3000,5+0/4+1,68575,200,4+0/3+1,1249075,10,2+1/1+1/0+1,13725381,5
双色球,2020024,开奖日期：2020-04-14,每周二、四、日21:15开奖,"10,13,27,28,29,31",8,3.18 亿,7.07 亿,6+1,8,7028971,6+0,94,215848,5+1,1242,3000,5+0/4+1,57338,200,4+0/3+1,1048812,10,2+1/1+1/0+1,9753591,5
双色球,2020025,开奖日期：2020-04-16,每周二、四、日21:15开奖,"1,9,10,15,20,29",2,3.22 亿,7.42 亿,6+1,4,9977229,6+0,156,159526,5+1,1019,3000,5+0/4+1,59218,200,4+0/3+1,1113338,10,2+1/1+1/0+1,6402243,5
双色球,2020026,开奖日期：2020-04-19,每周二、四、日21:15开奖,"1,4,9,18,19,31",6,3.50 亿,7.70 亿,6+1,3,10000000,6+0,106,181297,5+1,1637,3000,5+0/4+1,82288,200,4+0/3+1,1413264,10,2+1/1+1/0+1,11789854,5
双色球,2020027,开奖日期：2020-04-21,每周二、四、日21:15开奖,"12,13,14,24,25,28",6,3.24 亿,8.11 亿,6+1,3,10000000,6+0,112,211713,5+1,925,3000,5+0/4+1,54737,200,4+0/3+1,1093772,10,2+1/1+1/0+1,7869705,5
双色球,2020028,开奖日期：2020-04-23,每周二、四、日21:15开奖,"5,6,15,18,26,32",8,3.24 亿,8.23 亿,6+1,7,7465464,6+0,153,140998,5+1,1247,3000,5+0/4+1,77287,200,4+0/3+1,1398236,10,2+1/1+1/0+1,7837568,5
双色球,2020029,开奖日期：2020-04-26,每周二、四、日21:15开奖,"1,12,18,20,30,32",5,3.64 亿,8.35 亿,6+1,7,7432574,6+0,63,337857,5+1,983,3000,5+0/4+1,56195,200,4+0/3+1,1103123,10,2+1/1+1/0+1,13626479,5
双色球,2020030,开奖日期：2020-04-28,每周二、四、日21:15开奖,"17,18,21,29,30,32",3,3.28 亿,8.97 亿,6+1,1,10000000,6+0,74,322591,5+1,894,3000,5+0/4+1,44840,200,4+0/3+1,944906,10,2+1/1+1/0+1,8805838,5
双色球,2020031,开奖日期：2020-04-30,每周二、四、日21:15开奖,"2,5,9,15,16,27",9,3.24 亿,8.50 亿,6+1,14,5603722,6+0,310,34081,5+1,3568,3000,5+0/4+1,140308,200,4+0/3+1,1985178,10,2+1/1+1/0+1,11566940,5
双色球,2020032,开奖日期：2020-05-03,每周二、四、日21:15开奖,"3,11,13,14,15,26",13,3.39 亿,8.43 亿,6+1,11,6588951,6+0,135,161837,5+1,1606,3000,5+0/4+1,79333,200,4+0/3+1,1458725,10,2+1/1+1/0+1,8679754,5
双色球,2020033,开奖日期：2020-05-05,每周二、四、日21:15开奖,"7,10,12,21,31,32",1,3.21 亿,8.80 亿,6+1,4,10000000,6+0,97,263480,5+1,753,3000,5+0/4+1,49189,200,4+0/3+1,1029633,10,2+1/1+1/0+1,6489690,5
双色球,2020034,开奖日期：2020-05-07,每周二、四、日21:15开奖,"2,8,15,16,26,32",3,3.41 亿,8.79 亿,6+1,11,6780706,6+0,182,134531,5+1,1906,3000,5+0/4+1,62357,200,4+0/3+1,1093267,10,2+1/1+1/0+1,7985600,5
双色球,2020035,开奖日期：2020-05-10,每周二、四、日21:15开奖,"10,14,24,25,28,33",11,3.72 亿,9.11 亿,6+1,4,9777104,6+0,97,246242,5+1,1144,3000,5+0/4+1,63216,200,4+0/3+1,1222131,10,2+1/1+1/0+1,11669779,5
双色球,2020036,开奖日期：2020-05-12,每周二、四、日21:15开奖,"7,9,16,22,24,32",6,3.46 亿,9.45 亿,6+1,3,10000000,6+0,104,204187,5+1,1512,3000,5+0/4+1,66818,200,4+0/3+1,1233642,10,2+1/1+1/0+1,10917078,5
双色球,2020037,开奖日期：2020-05-14,每周二、四、日21:15开奖,"1,4,11,13,17,24",15,3.50 亿,9.45 亿,6+1,6,6810277,6+0,65,208878,5+1,1804,3000,5+0/4+1,90393,200,4+0/3+1,1553187,10,2+1/1+1/0+1,15646239,5
双色球,2020038,开奖日期：2020-05-17,每周二、四、日21:15开奖,"1,6,7,18,23,24",15,3.75 亿,9.23 亿,6+1,15,6276646,6+0,317,75511,5+1,2605,3000,5+0/4+1,108654,200,4+0/3+1,1687254,10,2+1/1+1/0+1,8293150,5
双色球,2020039,开奖日期：2020-05-19,每周二、四、日21:15开奖,"2,9,10,11,16,29",2,3.42 亿,9.26 亿,6+1,9,6952125,6+0,166,132297,5+1,1872,3000,5+0/4+1,82590,200,4+0/3+1,1424993,10,2+1/1+1/0+1,8631819,5
双色球,2020040,开奖日期：2020-05-21,每周二、四、日21:15开奖,"1,6,12,16,19,21",4,3.42 亿,9.48 亿,6+1,5,8416563,6+0,92,232103,5+1,1462,3000,5+0/4+1,62512,200,4+0/3+1,1172655,10,2+1/1+1/0+1,10664440,5
双色球,2020041,开奖日期：2020-05-24,每周二、四、日21:15开奖,"6,7,16,22,24,25",13,3.72 亿,10.06 亿,6+1,2,10000000,6+0,102,255217,5+1,1347,3000,5+0/4+1,65436,200,4+0/3+1,1239183,10,2+1/1+1/0+1,9767677,5
双色球,2020042,开奖日期：2020-05-26,每周二、四、日21:15开奖,"2,6,7,11,14,31",3,3.45 亿,10.28 亿,6+1,5,8415115,6+0,98,217800,5+1,1302,3000,5+0/4+1,66541,200,4+0/3+1,1258725,10,2+1/1+1/0+1,10820470,5
双色球,2020043,开奖日期：2020-05-28,每周二、四、日21:15开奖,"1,11,24,25,27,30",7,3.60 亿,10.43 亿,6+1,5,7928059,6+0,64,285943,5+1,1287,3000,5+0/4+1,64469,200,4+0/3+1,1232686,10,2+1/1+1/0+1,14862010,5
双色球,2020044,开奖日期：2020-05-31,每周二、四、日21:15开奖,"7,8,16,17,19,24",7,3.79 亿,10.43 亿,6+1,10,6803090,6+0,107,210641,5+1,1863,3000,5+0/4+1,92825,200,4+0/3+1,1618618,10,2+1/1+1/0+1,11075249,5
双色球,2020045,开奖日期：2020-06-02,每周二、四、日21:15开奖,"2,3,15,21,22,33",16,3.48 亿,10.10 亿,6+1,16,6075531,6+0,115,187048,5+1,1443,3000,5+0/4+1,75653,200,4+0/3+1,1350994,10,2+1/1+1/0+1,10330554,5
双色球,2020046,开奖日期：2020-06-04,每周二、四、日21:15开奖,"13,19,25,26,27,32",8,3.50 亿,10.11 亿,6+1,7,6855509,6+0,87,186617,5+1,1674,3000,5+0/4+1,82506,200,4+0/3+1,1439821,10,2+1/1+1/0+1,14139193,5
双色球,2020047,开奖日期：2020-06-07,每周二、四、日21:15开奖,"4,10,17,19,28,32",1,3.82 亿,10.21 亿,6+1,10,7200661,6+0,140,196487,5+1,1326,3000,5+0/4+1,71123,200,4+0/3+1,1340383,10,2+1/1+1/0+1,9116348,5
双色球,2020048,开奖日期：2020-06-09,每周二、四、日21:15开奖,"12,14,18,23,30,32",2,3.52 亿,10.47 亿,6+1,6,8364818,6+0,75,336481,5+1,1020,3000,5+0/4+1,57691,200,4+0/3+1,1221283,10,2+1/1+1/0+1,8906134,5
双色球,2020049,开奖日期：2020-06-11,每周二、四、日21:15开奖,"1,7,9,12,18,22",4,3.55 亿,10.63 亿,6+1,7,7652110,6+0,140,165756,5+1,1720,3000,5+0/4+1,79481,200,4+0/3+1,1438014,10,2+1/1+1/0+1,9177399,5
双色球,2020050,开奖日期：2020-06-14,每周二、四、日21:15开奖,"4,9,17,20,32,33",15,3.79 亿,11.02 亿,6+1,5,9664099,6+0,90,323895,5+1,1305,3000,5+0/4+1,61232,200,4+0/3+1,1226803,10,2+1/1+1/0+1,8175729,5
双色球,2020051,开奖日期：2020-06-16,每周二、四、日21:15开奖,"3,6,8,11,19,28",8,3.43 亿,10.15 亿,6+1,23,5442583,6+0,268,47478,5+1,3689,3000,5+0/4+1,146306,200,4+0/3+1,2075975,10,2+1/1+1/0+1,11213884,5
双色球,2020052,开奖日期：2020-06-18,每周二、四、日21:15开奖,"2,8,13,29,32,33",15,3.53 亿,10.85 亿,6+1,2,10000000,6+0,53,568303,5+1,707,3000,5+0/4+1,49881,200,4+0/3+1,1105323,10,2+1/1+1/0+1,5849766,5
双色球,2020053,开奖日期：2020-06-21,每周二、四、日21:15开奖,"2,14,15,16,32,33",1,3.82 亿,10.57 亿,6+1,19,6277278,6+0,360,84264,5+1,1404,3000,5+0/4+1,58928,200,4+0/3+1,1018510,10,2+1/1+1/0+1,7898492,5
