Lottery Name,Draw Number,Draw Date,Draw Time,Red Balls,Blue Ball,Sales Volume,Prize Pool,一等奖 中奖条件,一等奖 中奖注数,一等奖 每注奖金(元),二等奖 中奖条件,二等奖 中奖注数,二等奖 每注奖金(元),三等奖 中奖条件,三等奖 中奖注数,三等奖 每注奖金(元),四等奖 中奖条件,四等奖 中奖注数,四等奖 每注奖金(元),五等奖 中奖条件,五等奖 中奖注数,五等奖 每注奖金(元),六等奖 中奖条件,六等奖 中奖注数,六等奖 每注奖金(元)
双色球,2022011,开奖日期：2022-01-25,每周二、四、日21:15开奖,"6,15,23,24,25,33",15,3.80 亿,14.46 亿,6+1,4,10000000,6+0,125,239630,5+1,1478,3000,5+0/4+1,58576,200,4+0/3+1,1159337,10,2+1/1+1/0+1,7691970,5
双色球,2022012,开奖日期：2022-01-27,每周二、四、日21:15开奖,"4,7,8,29,30,31",1,4.33 亿,14.58 亿,6+1,9,7305724,6+0,193,134401,5+1,2249,3000,5+0/4+1,107244,200,4+0/3+1,1918461,10,2+1/1+1/0+1,12203173,5
双色球,2022013,开奖日期：2022-02-08,每周二、四、日21:15开奖,"2,3,4,7,10,18",15,3.76 亿,1.53 亿,6+1,2,10000000,6+0,133,221005,5+1,1366,3000,5+0/4+1,64462,200,4+0/3+1,1337014,10,2+1/1+1/0+1,7260955,5
双色球,2022014,开奖日期：2022-02-10,每周二、四、日21:15开奖,"6,7,13,14,15,27",4,3.54 亿,15.45 亿,6+1,7,7794467,6+0,469,52135,5+1,1376,3000,5+0/4+1,76286,200,4+0/3+1,1386459,10,2+1/1+1/0+1,8474637,5
双色球,2022015,开奖日期：2022-02-13,每周二、四、日21:15开奖,"6,14,16,27,28,31",7,3.87 亿,15.42 亿,6+1,9,6685876,6+0,95,199643,5+1,2388,3000,5+0/4+1,90213,200,4+0/3+1,1527884,10,2+1/1+1/0+1,14657414,5
双色球,2022016,开奖日期：2022-02-15,每周二、四、日21:15开奖,"5,10,19,20,29,31",14,3.71 亿,15.16 亿,6+1,15,6190322,6+0,336,66424,5+1,2068,3000,5+0/4+1,98815,200,4+0/3+1,1670638,10,2+1/1+1/0+1,9929759,5
双色球,2022017,开奖日期：2022-02-17,每周二、四、日21:15开奖,"6,9,24,29,30,32",7,3.67 亿,15.42 亿,6+1,5,8716688,6+0,162,143390,5+1,1128,3000,5+0/4+1,70487,200,4+0/3+1,1372481,10,2+1/1+1/0+1,11173864,5
双色球,2022018,开奖日期：2022-02-20,每周二、四、日21:15开奖,"7,11,16,17,30,32",16,3.93 亿,16.13 亿,6+1,2,10000000,6+0,178,169901,5+1,914,3000,5+0/4+1,59285,200,4+0/3+1,1239517,10,2+1/1+1/0+1,8891793,5
双色球,2022019,开奖日期：2022-02-22,每周二、四、日21:15开奖,"5,6,14,20,21,25",8,3.74 亿,15.87 亿,6+1,13,6113016,6+0,123,147044,5+1,2128,3000,5+0/4+1,95925,200,4+0/3+1,1614752,10,2+1/1+1/0+1,13848553,5
双色球,2022020,开奖日期：2022-02-24,每周二、四、日21:15开奖,"9,11,14,22,30,32",1,3.76 亿,16.61 亿,6+1,1,10000000,6+0,52,533809,5+1,803,3000,5+0/4+1,50405,200,4+0/3+1,1040870,10,2+1/1+1/0+1,10072002,5
双色球,2022021,开奖日期：2022-02-27,每周二、四、日21:15开奖,"3,7,22,24,26,31",14,4.14 亿,16.53 亿,6+1,16,6650843,6+0,74,446173,5+1,975,3000,5+0/4+1,61811,200,4+0/3+1,1321737,10,2+1/1+1/0+1,8437330,5
双色球,2022022,开奖日期：2022-03-01,每周二、四、日21:15开奖,"1,7,11,15,17,19",6,3.74 亿,16.52 亿,6+1,9,6751389,6+0,162,121624,5+1,1841,3000,5+0/4+1,95683,200,4+0/3+1,1710271,10,2+1/1+1/0+1,12553973,5
双色球,2022023,开奖日期：2022-03-03,每周二、四、日21:15开奖,"7,12,17,19,24,25",2,3.86 亿,16.67 亿,6+1,9,7444170,6+0,98,280580,5+1,1288,3000,5+0/4+1,70720,200,4+0/3+1,1393074,10,2+1/1+1/0+1,9472092,5
双色球,2022024,开奖日期：2022-03-06,每周二、四、日21:15开奖,"7,9,10,14,19,24",15,4.12 亿,17.34 亿,6+1,2,10000000,6+0,154,187504,5+1,1455,3000,5+0/4+1,82140,200,4+0/3+1,1599856,10,2+1/1+1/0+1,9964007,5
双色球,2022025,开奖日期：2022-03-08,每周二、四、日21:15开奖,"6,19,24,25,28,32",4,3.80 亿,18.01 亿,6+1,1,10000000,6+0,98,261907,5+1,1184,3000,5+0/4+1,65320,200,4+0/3+1,1271944,10,2+1/1+1/0+1,10842155,5
双色球,2022026,开奖日期：2022-03-10,每周二、四、日21:15开奖,"3,4,10,15,22,24",2,3.91 亿,18.20 亿,6+1,10,7519808,6+0,129,244167,5+1,1096,3000,5+0/4+1,60656,200,4+0/3+1,1226877,10,2+1/1+1/0+1,7547686,5
双色球,2022027,开奖日期：2022-03-13,每周二、四、日21:15开奖,"14,15,18,19,26,32",9,4.07 亿,18.50 亿,6+1,3,10000000,6+0,74,270324,5+1,1422,3000,5+0/4+1,83144,200,4+0/3+1,1496532,10,2+1/1+1/0+1,16752819,5
双色球,2022028,开奖日期：2022-03-15,每周二、四、日21:15开奖,"5,11,20,22,23,29",9,3.60 亿,18.54 亿,6+1,9,6991710,6+0,330,67899,5+1,1371,3000,5+0/4+1,82678,200,4+0/3+1,1572608,10,2+1/1+1/0+1,10054350,5
双色球,2022029,开奖日期：2022-03-17,每周二、四、日21:15开奖,"3,8,10,13,26,32",8,3.54 亿,18.41 亿,6+1,10,6314985,6+0,105,156545,5+1,1906,3000,5+0/4+1,92362,200,4+0/3+1,1645192,10,2+1/1+1/0+1,13440677,5
双色球,2022030,开奖日期：2022-03-20,每周二、四、日21:15开奖,"12,23,24,26,27,30",5,3.77 亿,17.97 亿,6+1,18,5942310,6+0,55,385490,5+1,1634,3000,5+0/4+1,73945,200,4+0/3+1,1392454,10,2+1/1+1/0+1,13252504,5
双色球,2022031,开奖日期：2022-03-22,每周二、四、日21:15开奖,"1,10,11,22,26,32",7,3.53 亿,16.96 亿,6+1,28,5507246,6+0,296,59978,5+1,1856,3000,5+0/4+1,87709,200,4+0/3+1,1466943,10,2+1/1+1/0+1,12841213,5
双色球,2022032,开奖日期：2022-03-24,每周二、四、日21:15开奖,"4,10,11,14,23,32",7,3.66 亿,17.23 亿,6+1,7,8228322,6+0,54,523107,5+1,968,3000,5+0/4+1,50898,200,4+0/3+1,1036778,10,2+1/1+1/0+1,8573311,5
双色球,2022033,开奖日期：2022-03-27,每周二、四、日21:15开奖,"5,12,19,22,25,26",5,3.92 亿,17.24 亿,6+1,11,6853773,6+0,192,132757,5+1,2019,3000,5+0/4+1,95725,200,4+0/3+1,1666450,10,2+1/1+1/0+1,9653032,5
双色球,2022034,开奖日期：2022-03-29,每周二、四、日21:15开奖,"14,17,26,31,32,33",10,3.61 亿,17.30 亿,6+1,9,7033420,6+0,49,466856,5+1,1083,3000,5+0/4+1,52816,200,4+0/3+1,1034743,10,2+1/1+1/0+1,12273697,5
双色球,2022035,开奖日期：2022-03-31,每周二、四、日21:15开奖,"8,12,13,19,23,25",15,3.54 亿,17.37 亿,6+1,8,7126487,6+0,169,125827,5+1,1773,3000,5+0/4+1,82237,200,4+0/3+1,1421190,10,2+1/1+1/0+1,10443059,5
双色球,2022036,开奖日期：2022-04-03,每周二、四、日21:15开奖,"2,3,14,16,26,31",2,3.62 亿,17.60 亿,6+1,7,8039081,6+0,110,241745,5+1,1112,3000,5+0/4+1,59635,200,4+0/3+1,1183135,10,2+1/1+1/0+1,8795969,5
双色球,2022037,开奖日期：2022-04-05,每周二、四、日21:15开奖,"1,10,13,20,22,32",14,3.33 亿,18.13 亿,6+1,3,10000000,6+0,74,372366,5+1,677,3000,5+0/4+1,39417,200,4+0/3+1,861539,10,2+1/1+1/0+1,6847023,5
双色球,2022038,开奖日期：2022-04-07,每周二、四、日21:15开奖,"9,12,13,16,24,32",4,3.49 亿,18.42 亿,6+1,5,8932134,6+0,67,366803,5+1,1024,3000,5+0/4+1,54426,200,4+0/3+1,1110914,10,2+1/1+1/0+1,9514398,5
双色球,2022039,开奖日期：2022-04-10,每周二、四、日21:15开奖,"2,6,7,10,15,20",5,3.75 亿,18.73 亿,6+1,5,9112790,6+0,177,145225,5+1,1693,3000,5+0/4+1,79297,200,4+0/3+1,1476259,10,2+1/1+1/0+1,9056092,5
双色球,2022040,开奖日期：2022-04-12,每周二、四、日21:15开奖,"3,12,14,16,31,33",12,3.43 亿,18.33 亿,6+1,15,5830283,6+0,199,130821,5+1,1322,3000,5+0/4+1,72884,200,4+0/3+1,1344156,10,2+1/1+1/0+1,14783565,5
双色球,2022041,开奖日期：2022-04-14,每周二、四、日21:15开奖,"5,7,21,22,24,29",14,3.48 亿,18.79 亿,6+1,4,10000000,6+0,57,504454,5+1,799,3000,5+0/4+1,47352,200,4+0/3+1,1061711,10,2+1/1+1/0+1,6631431,5
双色球,2022042,开奖日期：2022-04-17,每周二、四、日21:15开奖,"5,10,11,21,22,30",13,3.77 亿,18.86 亿,6+1,10,7059021,6+0,175,147072,5+1,1624,3000,5+0/4+1,77105,200,4+0/3+1,1574277,10,2+1/1+1/0+1,9121844,5
双色球,2022043,开奖日期：2022-04-19,每周二、四、日21:15开奖,"2,17,20,23,25,27",8,3.50 亿,18.83 亿,6+1,9,6718875,6+0,54,358098,5+1,1312,3000,5+0/4+1,66237,200,4+0/3+1,1274684,10,2+1/1+1/0+1,12865148,5
双色球,2022044,开奖日期：2022-04-21,每周二、四、日21:15开奖,"1,7,8,21,23,29",6,3.62 亿,18.73 亿,6+1,11,6476085,6+0,123,165009,5+1,1657,3000,5+0/4+1,75494,200,4+0/3+1,1392004,10,2+1/1+1/0+1,12486156,5
双色球,2022045,开奖日期：2022-04-24,每周二、四、日21:15开奖,"3,12,17,18,19,28",4,3.89 亿,18.85 亿,6+1,7,7472273,6+0,182,118859,5+1,2553,3000,5+0/4+1,114388,200,4+0/3+1,2005751,10,2+1/1+1/0+1,10708499,5
双色球,2022046,开奖日期：2022-04-26,每周二、四、日21:15开奖,"2,11,24,25,27,30",14,3.59 亿,19.02 亿,6+1,9,7489274,6+0,132,212154,5+1,1157,3000,5+0/4+1,64937,200,4+0/3+1,1254336,10,2+1/1+1/0+1,6953028,5
双色球,2022047,开奖日期：2022-04-28,每周二、四、日21:15开奖,"3,7,8,14,27,30",9,3.60 亿,18.33 亿,6+1,21,5625122,6+0,128,128199,5+1,2667,3000,5+0/4+1,99201,200,4+0/3+1,1570894,10,2+1/1+1/0+1,13464939,5
双色球,2022048,开奖日期：2022-05-01,每周二、四、日21:15开奖,"5,7,17,20,26,31",14,3.58 亿,18.82 亿,6+1,4,10000000,6+0,180,165454,5+1,969,3000,5+0/4+1,58888,200,4+0/3+1,1279419,10,2+1/1+1/0+1,5760142,5
双色球,2022049,开奖日期：2022-05-03,每周二、四、日21:15开奖,"2,4,7,18,25,26",10,3.37 亿,19.49 亿,6+1,0,0,6+0,127,175848,5+1,1317,3000,5+0/4+1,72123,200,4+0/3+1,1387553,10,2+1/1+1/0+1,8754985,5
双色球,2022050,开奖日期：2022-05-05,每周二、四、日21:15开奖,"3,5,8,14,27,33",8,3.63 亿,19.17 亿,6+1,16,6080345,6+0,141,153240,5+1,1739,3000,5+0/4+1,84801,200,4+0/3+1,1523857,10,2+1/1+1/0+1,10841704,5
双色球,2022051,开奖日期：2022-05-08,每周二、四、日21:15开奖,"2,5,11,17,21,33",1,3.90 亿,19.52 亿,6+1,5,9343551,6+0,114,238133,5+1,1235,3000,5+0/4+1,70906,200,4+0/3+1,1289816,10,2+1/1+1/0+1,10313916,5
双色球,2022052,开奖日期：2022-05-10,每周二、四、日21:15开奖,"7,24,27,29,31,32",15,3.59 亿,19.97 亿,6+1,4,10000000,6+0,61,467706,5+1,888,3000,5+0/4+1,47240,200,4+0/3+1,1022886,10,2+1/1+1/0+1,7908172,5
双色球,2022053,开奖日期：2022-05-12,每周二、四、日21:15开奖,"10,14,18,23,27,33",15,3.57 亿,20.46 亿,6+1,4,10000000,6+0,81,366853,5+1,970,3000,5+0/4+1,46762,200,4+0/3+1,969144,10,2+1/1+1/0+1,6775188,5
双色球,2022054,开奖日期：2022-05-15,每周二、四、日21:15开奖,"8,12,21,27,28,33",11,3.92 亿,19.41 亿,6+1,21,5000000,6+0,92,6000,5+1,4177,3000,5+0/4+1,149902,200,4+0/3+1,2207496,10,2+1/1+1/0+1,29180031,5
双色球,2022055,开奖日期：2022-05-17,每周二、四、日21:15开奖,"2,4,9,26,28,33",3,3.50 亿,19.72 亿,6+1,4,9562440,6+0,77,296262,5+1,953,3000,5+0/4+1,57092,200,4+0/3+1,1117611,10,2+1/1+1/0+1,10974593,5
双色球,2022056,开奖日期：2022-05-19,每周二、四、日21:15开奖,"1,6,11,14,17,26",15,3.52 亿,20.04 亿,6+1,6,8799261,6+0,162,175891,5+1,857,3000,5+0/4+1,62469,200,4+0/3+1,1394516,10,2+1/1+1/0+1,5930706,5
双色球,2022057,开奖日期：2022-05-22,每周二、四、日21:15开奖,"12,15,20,26,30,33",16,3.79 亿,20.45 亿,6+1,3,10000000,6+0,78,304574,5+1,1169,3000,5+0/4+1,60895,200,4+0/3+1,1199929,10,2+1/1+1/0+1,12585559,5
双色球,2022058,开奖日期：2022-05-24,每周二、四、日21:15开奖,"6,13,14,23,31,33",1,3.37 亿,20.46 亿,6+1,10,6841671,6+0,126,182705,5+1,999,3000,5+0/4+1,58846,200,4+0/3+1,1135454,10,2+1/1+1/0+1,9377883,5
双色球,2022059,开奖日期：2022-05-26,每周二、四、日21:15开奖,"6,9,18,19,29,33",6,3.40 亿,19.85 亿,6+1,20,5714126,6+0,216,82653,5+1,2668,3000,5+0/4+1,96621,200,4+0/3+1,1480459,10,2+1/1+1/0+1,10648044,5
双色球,2022060,开奖日期：2022-05-29,每周二、四、日21:15开奖,"16,18,19,24,28,32",1,3.61 亿,20.44 亿,6+1,3,10000000,6+0,80,370919,5+1,772,3000,5+0/4+1,49072,200,4+0/3+1,1084721,10,2+1/1+1/0+1,7054965,5
双色球,2022061,开奖日期：2022-05-31,每周二、四、日21:15开奖,"1,3,16,18,29,33",6,3.31 亿,20.89 亿,6+1,3,10000000,6+0,64,389348,5+1,846,3000,5+0/4+1,49647,200,4+0/3+1,959477,10,2+1/1+1/0+1,8115661,5
双色球,2022062,开奖日期：2022-06-02,每周二、四、日21:15开奖,"16,18,20,21,23,33",5,3.30 亿,21.13 亿,6+1,5,8563331,6+0,69,322765,5+1,800,3000,5+0/4+1,46396,200,4+0/3+1,937229,10,2+1/1+1/0+1,10265544,5
双色球,2022063,开奖日期：2022-06-05,每周二、四、日21:15开奖,"6,8,9,17,22,31",11,3.60 亿,20.36 亿,6+1,20,5417818,6+0,181,57709,5+1,3978,3000,5+0/4+1,150479,200,4+0/3+1,2169039,10,2+1/1+1/0+1,14181934,5
双色球,2022064,开奖日期：2022-06-07,每周二、四、日21:15开奖,"4,6,12,13,17,31",16,3.41 亿,20.26 亿,6+1,12,6498426,6+0,81,277486,5+1,1028,3000,5+0/4+1,53195,200,4+0/3+1,1088210,10,2+1/1+1/0+1,10485387,5
双色球,2022065,开奖日期：2022-06-09,每周二、四、日21:15开奖,"9,14,18,23,28,31",2,3.48 亿,20.52 亿,6+1,4,9202821,6+0,143,146951,5+1,1647,3000,5+0/4+1,72446,200,4+0/3+1,1290179,10,2+1/1+1/0+1,10865065,5
双色球,2022066,开奖日期：2022-06-12,每周二、四、日21:15开奖,"6,11,14,20,27,30",9,3.71 亿,19.01 亿,6+1,33,5152928,6+0,281,22449,5+1,5252,3000,5+0/4+1,189472,200,4+0/3+1,1982256,10,2+1/1+1/0+1,16615513,5
双色球,2022067,开奖日期：2022-06-14,每周二、四、日21:15开奖,"1,5,13,21,26,29",15,3.48 亿,19.00 亿,6+1,10,6787147,6+0,147,151968,5+1,1793,3000,5+0/4+1,77179,200,4+0/3+1,1382962,10,2+1/1+1/0+1,9293026,5
双色球,2022068,开奖日期：2022-06-16,每周二、四、日21:15开奖,"7,12,15,24,26,29",6,3.54 亿,19.11 亿,6+1,7,7414434,6+0,170,124272,5+1,1642,3000,5+0/4+1,84964,200,4+0/3+1,1545170,10,2+1/1+1/0+1,10323876,5
双色球,2022069,开奖日期：2022-06-19,每周二、四、日21:15开奖,"6,7,13,19,26,29",8,3.80 亿,18.40 亿,6+1,20,5516327,6+0,216,59760,5+1,3618,3000,5+0/4+1,131307,200,4+0/3+1,2035141,10,2+1/1+1/0+1,15455331,5
双色球,2022070,开奖日期：2022-06-21,每周二、四、日21:15开奖,"4,6,9,27,28,33",2,3.57 亿,18.48 亿,6+1,9,7137010,6+0,226,106377,5+1,1543,3000,5+0/4+1,80277,200,4+0/3+1,1524288,10,2+1/1+1/0+1,8528154,5
双色球,2022071,开奖日期：2022-06-23,每周二、四、日21:15开奖,"4,7,15,18,29,33",1,3.54 亿,18.66 亿,6+1,8,7659663,6+0,141,188628,5+1,1086,3000,5+0/4+1,56078,200,4+0/3+1,1104773,10,2+1/1+1/0+1,8338782,5
双色球,2022072,开奖日期：2022-06-26,每周二、四、日21:15开奖,"5,14,15,16,18,32",12,3.86 亿,18.79 亿,6+1,7,7505272,6+0,95,230748,5+1,1794,3000,5+0/4+1,91196,200,4+0/3+1,1612709,10,2+1/1+1/0+1,12293044,5
双色球,2022073,开奖日期：2022-06-28,每周二、四、日21:15开奖,"6,10,14,15,26,29",12,3.52 亿,19.02 亿,6+1,6,8211585,6+0,141,170828,5+1,1339,3000,5+0/4+1,63827,200,4+0/3+1,1272264,10,2+1/1+1/0+1,9346417,5
双色球,2022074,开奖日期：2022-06-30,每周二、四、日21:15开奖,"5,7,15,19,29,33",15,3.55 亿,19.29 亿,6+1,6,8413181,6+0,131,195411,5+1,1494,3000,5+0/4+1,72058,200,4+0/3+1,1290175,10,2+1/1+1/0+1,7943571,5
双色球,2022075,开奖日期：2022-07-03,每周二、四、日21:15开奖,"1,2,4,25,26,30",10,3.80 亿,19.47 亿,6+1,6,7912531,6+0,78,280051,5+1,1953,3000,5+0/4+1,84808,200,4+0/3+1,1487065,10,2+1/1+1/0+1,12222607,5
双色球,2022076,开奖日期：2022-07-05,每周二、四、日21:15开奖,"8,9,10,13,24,29",2,3.43 亿,19.31 亿,6+1,14,6399054,6+0,142,172418,5+1,1269,3000,5+0/4+1,63403,200,4+0/3+1,1300605,10,2+1/1+1/0+1,8100898,5
双色球,2022077,开奖日期：2022-07-07,每周二、四、日21:15开奖,"3,17,18,19,20,27",16,3.45 亿,19.10 亿,6+1,14,6273517,6+0,186,119820,5+1,1697,3000,5+0/4+1,87777,200,4+0/3+1,1502359,10,2+1/1+1/0+1,8458404,5
双色球,2022078,开奖日期：2022-07-10,每周二、四、日21:15开奖,"1,4,5,15,17,31",9,3.67 亿,19.19 亿,6+1,6,7387658,6+0,69,259528,5+1,1273,3000,5+0/4+1,71165,200,4+0/3+1,1337065,10,2+1/1+1/0+1,15321283,5
双色球,2022079,开奖日期：2022-07-12,每周二、四、日21:15开奖,"1,9,15,17,22,23",16,3.41 亿,19.82 亿,6+1,2,10000000,6+0,68,408297,5+1,867,3000,5+0/4+1,44720,200,4+0/3+1,941854,10,2+1/1+1/0+1,7040740,5
双色球,2022080,开奖日期：2022-07-14,每周二、四、日21:15开奖,"5,12,15,17,18,27",4,3.43 亿,19.86 亿,6+1,9,6967330,6+0,129,171569,5+1,1380,3000,5+0/4+1,70955,200,4+0/3+1,1389619,10,2+1/1+1/0+1,9442743,5
双色球,2022081,开奖日期：2022-07-17,每周二、四、日21:15开奖,"4,8,11,21,27,30",1,3.73 亿,20.19 亿,6+1,5,9188488,6+0,186,140742,5+1,1212,3000,5+0/4+1,73822,200,4+0/3+1,1423594,10,2+1/1+1/0+1,9090587,5
双色球,2022082,开奖日期：2022-07-19,每周二、四、日21:15开奖,"4,10,11,23,30,32",14,3.47 亿,20.64 亿,6+1,3,10000000,6+0,79,316091,5+1,1036,3000,5+0/4+1,58000,200,4+0/3+1,1101679,10,2+1/1+1/0+1,8920542,5
双色球,2022083,开奖日期：2022-07-21,每周二、四、日21:15开奖,"8,12,13,14,19,20",5,3.48 亿,20.40 亿,6+1,13,6173323,6+0,258,73901,5+1,2307,3000,5+0/4+1,95612,200,4+0/3+1,1596261,10,2+1/1+1/0+1,10405546,5
双色球,2022084,开奖日期：2022-07-24,每周二、四、日21:15开奖,"3,18,23,24,25,32",9,3.69 亿,20.56 亿,6+1,5,7928087,6+0,97,188665,5+1,1714,3000,5+0/4+1,83687,200,4+0/3+1,1487680,10,2+1/1+1/0+1,14151567,5
双色球,2022085,开奖日期：2022-07-26,每周二、四、日21:15开奖,"7,9,14,31,32,33",13,3.42 亿,20.42 亿,6+1,12,6387330,6+0,112,185803,5+1,1617,3000,5+0/4+1,72260,200,4+0/3+1,1308210,10,2+1/1+1/0+1,10345809,5
双色球,2022086,开奖日期：2022-07-28,每周二、四、日21:15开奖,"1,4,8,21,23,24",11,3.45 亿,20.51 亿,6+1,8,7234563,6+0,61,366321,5+1,1060,3000,5+0/4+1,55817,200,4+0/3+1,1082185,10,2+1/1+1/0+1,10941722,5
双色球,2022087,开奖日期：2022-07-31,每周二、四、日21:15开奖,"5,6,9,13,23,25",8,3.70 亿,20.38 亿,6+1,6,6065849,6+0,129,61967,5+1,2993,3000,5+0/4+1,192527,200,4+0/3+1,1940210,10,2+1/1+1/0+1,16491790,5
双色球,2022088,开奖日期：2022-08-02,每周二、四、日21:15开奖,"3,9,15,17,20,22",6,3.40 亿,19.70 亿,6+1,20,5577161,6+0,168,85887,5+1,1824,3000,5+0/4+1,87659,200,4+0/3+1,1489767,10,2+1/1+1/0+1,14221307,5
双色球,2022089,开奖日期：2022-08-04,每周二、四、日21:15开奖,"2,7,15,29,31,33",15,3.42 亿,20.06 亿,6+1,3,10000000,6+0,90,244825,5+1,1383,3000,5+0/4+1,72813,200,4+0/3+1,1268826,10,2+1/1+1/0+1,9651202,5
双色球,2022090,开奖日期：2022-08-07,每周二、四、日21:15开奖,"1,4,25,27,29,30",7,3.66 亿,19.86 亿,6+1,7,5764881,6+0,98,68292,5+1,2272,3000,5+0/4+1,115279,200,4+0/3+1,1925031,10,2+1/1+1/0+1,20683900,5
双色球,2022091,开奖日期：2022-08-09,每周二、四、日21:15开奖,"8,18,20,22,24,28",10,3.36 亿,19.84 亿,6+1,8,6721485,6+0,244,70552,5+1,2249,3000,5+0/4+1,85307,200,4+0/3+1,1436874,10,2+1/1+1/0+1,11518915,5
双色球,2022092,开奖日期：2022-08-11,每周二、四、日21:15开奖,"7,10,16,20,21,27",11,3.37 亿,19.28 亿,6+1,20,5805294,6+0,245,82172,5+1,2129,3000,5+0/4+1,83814,200,4+0/3+1,1454503,10,2+1/1+1/0+1,9402958,5
双色球,2022093,开奖日期：2022-08-14,每周二、四、日21:15开奖,"21,22,24,28,29,32",14,3.64 亿,19.92 亿,6+1,2,10000000,6+0,58,481689,5+1,758,3000,5+0/4+1,41819,200,4+0/3+1,899953,10,2+1/1+1/0+1,9362155,5
双色球,2022094,开奖日期：2022-08-16,每周二、四、日21:15开奖,"6,11,13,16,19,31",2,3.34 亿,20.24 亿,6+1,3,10000000,6+0,186,111576,5+1,1819,3000,5+0/4+1,84113,200,4+0/3+1,1473833,10,2+1/1+1/0+1,8701425,5
双色球,2022095,开奖日期：2022-08-18,每周二、四、日21:15开奖,"4,13,14,18,20,28",8,3.40 亿,20.28 亿,6+1,7,7040114,6+0,71,251422,5+1,1639,3000,5+0/4+1,80997,200,4+0/3+1,1334307,10,2+1/1+1/0+1,12142889,5
双色球,2022096,开奖日期：2022-08-21,每周二、四、日21:15开奖,"3,16,17,19,25,33",7,3.74 亿,18.25 亿,6+1,50,5337053,6+0,94,224104,5+1,1441,3000,5+0/4+1,80233,200,4+0/3+1,1530495,10,2+1/1+1/0+1,12703794,5
双色球,2022097,开奖日期：2022-08-23,每周二、四、日21:15开奖,"4,5,10,13,30,31",14,3.39 亿,18.77 亿,6+1,3,10000000,6+0,65,421826,5+1,917,3000,5+0/4+1,44797,200,4+0/3+1,963509,10,2+1/1+1/0+1,7034400,5
